Image Master File,New file,Group
https://cdn.amplifi.pattern.com/965a4f3d-e7c1-4b0f-94f0-5de26980ec12,F3WR040048_DK. GREY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3c43c957-aaec-456f-9128-174af6adb422,F3WR041671_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/7113a52f-7dab-4cfd-acec-98737ce0af3d,F3WR040228_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/52db3327-626e-466e-bba8-da9b4b7f4947,F3WR041671_BURGUNDY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2d6dc12c-4966-42be-9470-706c481a9a95,F3WR038930_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/4da488b7-ea23-4065-8c07-9cef5a054a15,F3WR038364_DK. PLUM_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f962b024-6c2e-4563-a77c-9655ad477e37,F3WR040520_ECRU_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/379f12ff-7df0-4337-b224-2847f8ac3162,F3WR038943_LT. AQUA_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b565c853-5e47-4934-829c-6f6f98c537f9,F3WR038337_LT. MAUVE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/fe74c483-ce84-47b8-a796-6b60dbf1a1d1,F3WR038930_OLIVE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2f38f159-2bd0-4245-9e48-b174b632d8c4,F3WR041130_PASTEL PURPLE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b86cfe49-eab9-4f5d-8012-e288149f2236,F3WR038929_DK. GREEN MELANGE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2aa3c164-69af-4140-adc1-4542635c349a,F3WR039072_LT. KHAKI GREEN_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/61759b25-227b-45c0-8621-883107e11d47,F3WR038342_BROWN_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/15209159-2e75-4c05-a430-324a840612f2,F3WR040260_BLACK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/eeca0aec-6c99-4a0c-82c7-91bdc94da1ef,F3WR038942_BLUE_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/8237085a-ca56-4fe6-ba1d-79ac6434eba8,F3WR040583_LT. BEIGE_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/32c817ca-5a09-466e-a777-fc61e1a172b7,F3WR038930_KHAKI BROWN_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3978fc26-c3f9-48b6-93f2-b8cd0fca6355,F3WR038337_ARMY GREEN_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/10f9fafa-71c0-4d16-b842-bd5260a3f485,F3WR038929_BLUE MELANGE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e575e6dc-8d34-4679-b670-390ddc0bb195,F3WR041671_DK. BLUE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c74cd340-f704-4e62-891e-69e15ee50341,F3WR041033_DK. PLUM_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a2b9adf0-0177-4d08-b490-d07307d4eb21,F3WR041027_DK. BLUE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/678c730d-6690-4cfb-8054-2d00335c4c19,F3WR038945_LT. SAND_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/9319d604-e24d-4528-8c58-308daadd712c,F3WR040531_TEAL_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/da5322ec-c7ec-4a1a-a6f5-316bb0506032,F3WR038337_BLUE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/bd9300d1-e3cc-4e18-abaf-18ed15f91ebd,F3WR039152_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5890337f-8205-467c-9f33-16a30830da8a,F3WR038337_BLUE_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/8b1eef07-7b5d-4530-a40a-90cd36389fff,F3WR039966_NAVY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/7a53a01d-ec41-4920-9716-53a526771d67,F3WR041008_BLACK_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ea5943a8-3d60-497f-8555-93d8cb0551cc,F3WR041070_JF BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/7c1722b7-bd27-45a2-9957-4f560acf00d7,F3WR041017_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a6a7319c-3c7b-453c-96f4-59f67f06ce5c,F3WR040077_DUSTY PINK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/9638492b-8bd9-4e19-8423-2d404c18ae4d,F3WR038945_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c019c8a1-b17b-460a-b7ee-530f04a3fe32,F3WR040988_PRINT 1_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/de2e4c32-9e14-449b-9044-75bf9970a170,F3WR038933_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/1b2633bb-0861-4ffd-9068-2d30b62b1b9b,F3WR038943_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/bc2844a0-5a35-4d84-80ef-33031531d985,F3WR039154_DUSTY ROSE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2a3a36cd-492a-454b-8b27-f342f1a351b0,F3WR041144_DK. GREY_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f82acab9-7fe9-4d01-99e4-ed3a0455588f,F3WR041489_OFF WHITE_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f57f7230-a875-4474-a039-5619ad5bcb82,F3WR039881_JF MIDNIGHT BLUE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/618c806f-0673-48b0-bec6-3efedbd25287,F3WR040528_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b5623e7a-9d3b-4a2c-8112-7f634c6fe09e,F3WR041130_DK. OLIVE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/62bfbaac-2776-469d-9568-43d692b77bf0,F3WR041373_LT. BLUE MELANGE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e9c8cfc1-09d2-4b7f-9a67-c4eaf96472b6,F3WR042362_LT. BROWN_Lay Down_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a53dffb2-4c4a-4183-88b0-01f556f08802,F3WR038342_DK. BROWN_Lay Down_Forward-facinG_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ed1145f7-54d1-4d5a-bf38-c983b224e95d,F3WR039475_DK. OLIVE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/d684caa0-2511-4db3-978d-d9b718957e39,F3WR042296_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/29f44ef5-2a98-4228-bf4a-79bcf0d0647e,F3WR039070_LT. KHAKI GREEN_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/68d3e10a-7ab4-4ac1-8f0a-ac0aa4497cde,F3WR042253_LIGHT GREY MELANGE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5b8e71f6-cbd5-43ea-a947-0678f4ecbd6d,F3WR041026_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/785537cc-1554-49ca-9e57-02997ad9887d,F3WR038933_BLACK_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2c8da997-d131-4b5d-bd2a-c8047a69a45f,#N/A,group-3
https://cdn.amplifi.pattern.com/4506d553-6c1e-4895-99ab-64f047545fc8,F3WR038957_DK. ORANGE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/bc046f4c-56b1-4c33-a1f0-6c704c8fe83f,F3WR040073_DK. GREY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/00fe4577-52fe-49b0-808a-2eb25329a137,F3WR040614_PASTEL PURPLE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5c7bdeeb-870d-422f-b7bf-b92b4a239869,F3WR040077_DUSTY PINK_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/4b44d028-051d-4e99-8942-599b9f90a949,F3WR038930_OLIVE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a31885b2-26e5-4388-b455-0c9db0195c87,F3WR040075_CREAM_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/736cfd90-e54c-4239-918a-dcf9487fce17,F3WR038364_DARK TEAL_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/01891136-dcfc-4b19-a237-00ad15b3a58e,F3WR038943_BLUE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/55bc7272-86c6-4cea-a3f1-145400326c7c,F3WR038342_BLUE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c659f665-da65-46dd-9212-884476e79924,F3WR040739_RED MELANGE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/04dd03c6-92cd-49f6-b948-b47bf2974b3e,F3WR040647_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/d1c3ec42-d5ca-4b9e-993b-ae77178c0656,F3WR040988_PRINT 1_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/65a55526-3035-43e4-8e6d-91b5ba0c5a90,F3WR038337_DK. BURGUNDY_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/8afa3b61-f047-4946-841b-65625302617f,F3WR041033_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/29ece0a5-06d0-451b-9b42-df2e9f5b0225,F3WR041023_LT. BROWN MELANGE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a0343f9a-33c8-4c89-aa94-fbca2d886f49,F3WR042386_BLACK_Lay Down_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/beaf8319-3d4c-4d86-98df-2dbfb2266574,F3WR040647_BLACK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3d8b4c25-ecfb-498e-9c02-75fe8666a8af,F3WR038935_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/9980f9ba-dbe5-49b3-b0a8-de697ee8a4b0,F3WR039188_BLACK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/cb16d9b4-cf30-439e-9270-ad17c5038585,F3WR038943_DK. MAUVE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/26b4ae63-4699-4549-bac9-44dbd26ba96b,F3WR041199_ASSORTED COLORS_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/489fe250-9d93-42aa-9050-20170a6f4507,F3WR039507_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/593ee036-3fab-402e-b113-00c9719abca3,F3WR038945_DK. BROWN_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3cbc082e-e5f5-4dce-a8f6-67e5bbd1f3a2,F3WR041671_CAMEL_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3efabbe7-9844-4006-9a70-dd60ce7e3568,F3WR038942_LT. SAND_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e8e2f335-4993-47c5-bd41-543b3e5c3e86,F3WR038932_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/479818a5-5ae0-4c98-9cdd-45603562db2d,F3WR040260_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5a156aa4-ff56-41b4-b5e5-7b2bd837bbd7,F3WR039459_DK. NAVY_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/dd666c70-ead0-46ad-80e8-fe91ce3b0f29,F3WR041022_BLACK_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f913c8ba-26f8-4dfe-b9b4-219a0468ef80,F3WR039072_DK. MAUVE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a8da5827-b37c-422f-b206-0693cb378287,F3WR040270_JF MIDNIGHT BLUE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ddf51ab3-c5b0-46f5-9dea-fef44d0fc0eb,F3WR041277_BLUE_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5b6a0bef-b381-47fa-813e-acaecdaca923,F3WR038932_BLACK_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/03fdb904-acde-4587-846c-924a2f12f64b,F3WR039545_PRINT 1_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/9c926682-4f22-4509-8f0c-2b6f06b0b070,F3WR038364_DK. KHAKI GREEN_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5c0e3b35-edb3-4671-a554-40f675b867b8,F3WR041109_WHITE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/22c2702f-ce29-4adc-8b52-851e163fb345,F3WR040260_DK. BLUE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b1ec1413-d40d-4ae3-a692-454b4f069f59,F3WR038929_DK. GREEN MELANGE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/6fe27c57-5ebf-45c1-9f4e-982018e7372f,F3WR038364_CORAL_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e0787105-56b3-4855-b538-a58259050cdd,F3WR041683_BLACK_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/7d6fb5f4-5cec-45b7-9872-e5532f4fdb51,F3WR038947_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/1978e834-290c-4797-a0d8-bea3cf0c27a8,F3WR040077_DUSTY PINK_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/888156f7-4c6a-49a0-873d-1231a7788e0e,F3WR040531_BURGUNDY_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ad3723ff-6094-4dbf-aeca-3d832688c3bb,F3WR039451_OFF WHITE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/0bd471b4-c685-46b0-9f80-a763b237eac3,#N/A,group-3
https://cdn.amplifi.pattern.com/f36624c3-a5c6-4bdf-94a5-5ce09441f604,F3WR040311_MED WASH_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/769bb24c-9d25-47c9-91e4-9ad60873107c,F3WR038942_BLACK_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/1ce85ae0-022d-4933-b7d9-db34dac11b9e,F3WR040429_MED WASH_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5e535895-f578-43dc-82f5-3956ef9b38ca,F3WR039477_YELLOW_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f4ea3d6b-a158-44cd-b3ab-0ae49cc307b0,F3WR040985_ECRU_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/39136e10-305d-42dd-a93b-90633396124a,F3WR042399_BROWN MELANGE_Lay Down_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b38abead-98a5-4990-8996-6a17edfe342e,F3WR040429_MED WASH_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c91197b1-de0c-4296-86fe-be6c38c73dcd,F3WR039671_DK. BLUE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/13854523-2efe-4b66-b188-bc41027fcc62,F3WR041369_GREY MELANGE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/9f9a15ea-a176-453e-a4e1-b25649346b24,F3WR040252_RED_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b8282a96-9d82-47b4-9bfb-aa9c43a9a698,F3WR043246_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/21c2e12e-d9fa-4fb8-87c7-375343f27c79,F3WR040531_BURGUNDY_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/0fb7cbb2-1216-4470-a9ba-0cd25acdc6e1,F3WR040496_GREY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/bf9f42dc-f359-4239-95eb-3c61369059b3,F3WR040412_MED WASH_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/4395e0a2-37cb-4caf-88ae-f41b851cc15f,F3WR039671_BURGUNDY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/145c5150-a825-4584-a731-bd326d11fc00,F3WR041368_LT. BLUE MELANGE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/532a617d-0397-4755-8656-a2e0a3f9c9f0,F3WR040270_JF MIDNIGHT BLUE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5c89cf9a-48c7-494f-837c-dabf048eb7c9,F3WR038901_LT. MAUVE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/20cf21ef-a38c-4f04-ac98-0a213797226f,F3WR041102_BLACK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/7fa2a448-6240-4b33-b662-e37fef7be257,F3WR039307_BROWN_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/b2d6fd39-edb0-49ae-95aa-8095bd4866d2,F3WR040251_BRIGHT WHITE_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c6947552-5b8a-4b7f-833d-b426fa577bbe,F3WR040615_JF MIDNIGHT BLUE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/4ffd59c7-1d0b-4a40-b459-976abb377741,F3WR040050_DK. GREY_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/afc9158b-3601-4247-af9f-98359e81ea09,F3WR041017_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e5965bca-e7f5-490f-bb95-b2ecb795094c,F3WR041106_DK. RED_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/3a8ee127-6bde-433a-9d13-8689bf226d4a,F3WR039517_JF MIDNIGHT BLUE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/8f8f302b-383a-4bd7-9d6d-6cb03835f14e,F3WR039847_DK. GREY_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ea584509-287d-4574-a1ed-ee86f5b0143f,F3WR041108_BLACK_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/4476e102-6e48-4c2a-9c3b-9fe2232d0e50,F3WR040520_ECRU_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/31c1a526-5fdd-40d4-ae52-3d134fd25549,F3WR039070_LT. KHAKI GREEN_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5aea46c3-cc65-4f3c-8118-47c1fb28364b,F3WR040531_TEAL_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/d0b9f7c8-8e39-45af-8192-564d921eb348,F3WR041070_JF BLACK_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/72381194-a7b6-4139-91cc-9e19606f325c,F3WR041027_DK. BLUE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ba9c1650-6379-4385-b406-059b280299f8,F3WR042296_BLACK_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/21b235f5-f929-46d7-8c5f-fe85115abf2d,F3WR039152_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ebfeea6c-ca60-43a3-a9ba-5c2834d2573d,F3WR038364_CAMEL_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/ab410274-70e6-4a54-b4ce-8268e14a14db,F3WR040512_BURGUNDY_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/e550d00d-dd8a-4e9c-a455-62e0b10ddc9e,F3WR038957_BLACK_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/db5bb8cb-0086-4f72-b0b8-8517dcfb6ed4,F3WR038938_LT. LILAC_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c43f1647-1d2a-4ea9-990c-562c47a7b969,F3WR039453_DK. RED_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/44b7f226-1707-43e0-9879-531ac6c9422b,F3WR040258_RED_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/a0710368-71a1-4383-b2ec-9f259cb397a1,F3WR040575_BLACK_Lay Down_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/72b20f39-3661-46f6-9990-18673b3a9a9c,F3WR043243_BROWN_Lay Down_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/d07a184f-3aff-409a-b7d9-3783b85f6464,F3WR040073_CREAM_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f75bf46b-f23c-461a-913b-7cfe91560ae0,F3WR041019_BLACK_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/500141a9-105e-499b-9442-125165c18153,F3WR039653_DK. RED_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/35119a0d-a588-4624-8aca-4899ef22e057,F3WR039452_DK. BROWN MELANGE_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/f43754b1-00b8-4a13-b047-ef7a58fa043c,F3WR038342_DK. GREEN_On Figure_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/793dbfeb-cae3-4cde-8ac6-8a2d9db76a56,F3WR041368_GREY MELANGE_On Figure_Rear-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/cff06457-fbb7-4b77-8050-3b60e28eac89,F3WR041130_OFF WHITE_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/2ca73c68-497b-431b-b917-434926f07cc0,F3WR042391_BROWN_Lay Down_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/c40ecd7b-fa70-4d6c-b72a-151f5ac4c001,F3WR039477_YELLOW_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/fad0fe00-e4d0-4d1d-972b-49e84f2ed687,F3WR041110_OFF WHITE_On Figure_Right-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/5201b912-3441-450f-a91e-1df2d914cf65,F3WR040073_CREAM_On Figure_Left-facing_FALL 1 WOMEN 2023.tif,group-3
https://cdn.amplifi.pattern.com/35caa1f2-3ff1-4f4e-b132-e5c6a4b06407,F3WR039571_GREY_Swatch_Forward-facing_FALL 1 WOMEN 2023.tif,group-3
